body,rate,likes,dislikes,created_at,is_buyer,product_id,Price,clean_body,word_count,char_len,unique_word_ratio,emoji_count,hour,dayofweek,iso_score,lof_score,knn_dist,ensemble_score,ae_score,threshold_Isolation,is_outlier_Isolation,threshold_LOF,is_outlier_LOF,threshold_KNN,is_outlier_KNN,threshold_Ensemble,is_outlier_Ensemble,threshold_Autoencoder,is_outlier_Autoencoder,votes,is_outlier_consensus,explain
خوشبو هست🙂,4.0,0,0,,True,2438061,585000,خوشبو هست,2,9,1.0,1,-1,-1,-0.01965887975343661,-5.81455071800991,6.524916105007868,0.3448170194361879,0.23211007447822768,-0.026150216236085322,1,-4.831470228940646,0,5.491725233239491,1,0.3064265381176661,1,0.19635706898523037,1,4,1,طول متن غیرمعمول (2 کلمه)؛ نسبت واژه‌های یکتا نامعمول (1.00)؛ تأیید چند مدل: Isolation، KNN، Ensemble، Autoencoder
"این کتاب رو خونه کسی دیدم و خوشم اومد خریدم، متنش رو خیلی دوست دارم حتی برای خودم هم جذابه و پسر ۴ سالم هم با اشتیاق گوش میکنه 
روش نوشته مناسب ۸+ سال ولی بچه های کوچکتر هم دوست دارن
کتاب میخواد آموزش بده که از تفاوتهامون با بقیه نترسیم. و بدانیم هر کسی ممکنه چیزهایی تو وجودش باشه که خوب نباشه یا با بقیه فرق بکنه و این کاملا طبیعی هست و این ویژگی ها نباید باعث بشه که از دیگران کناره گیری کنیم و خجالت بکشیم.
ارزش خرید داره قطعا.
متاسفانه دیجی کالا حتی عکس از پشت جلد هم نذاشته چندتا عکس میذارم تا برای خرید آنلاین بیشتر آشنا بشین با کتاب",4.0,2,0,,True,2731071,459000,این کتاب رو خونه کسی دیدم و خوشم اومد خریدم متنش رو خیلی دوست دارم حتی برای خودم هم جذابه و پسر سالم هم با اشتیاق گوش میکنه روش نوشته مناسب سال ولی بچه های کوچکتر هم دوست دارن کتاب میخواد آموزش بده که از تفاوتهامون با بقیه نترسیم و بدانیم هر کسی ممکنه چیزهایی تو وجودش باشه که خوب نباشه یا با بقیه فرق بکنه و این کاملا طبیعی هست و این ویژگی ها نباید باعث بشه که از دیگران کناره گیری کنیم و خجالت بکشیم ارزش خرید داره قطعا متاسفانه دیجی کالا حتی عکس از پشت جلد هم نذاشته چندتا عکس میذارم تا برای خرید آنلاین بیشتر آشنا بشین با کتاب,113,530,0.7610619469026548,0,-1,-1,-0.03119029693523595,-5.722871768475723,6.208567385568211,0.31486029002195826,0.2641823458017129,-0.026150216236085322,0,-4.831470228940646,0,5.491725233239491,1,0.3064265381176661,1,0.19635706898523037,1,3,1,طول متن غیرمعمول (113 کلمه)؛ تأیید چند مدل: KNN، Ensemble، Autoencoder
جنس پدش خوبه...کیوته ...,3.0,0,0,,True,1602061,429000,جنس پدش خوبه کیوته,4,18,1.0,0,-1,-1,-0.0023181519518519766,-4.623023469210673,3.095052384828171,0.3552811896425316,0.07622009580570434,-0.026150216236085322,1,-4.831470228940646,1,5.491725233239491,0,0.3064265381176661,1,0.19635706898523037,0,3,1,نسبت واژه‌های یکتا نامعمول (1.00)؛ تأیید چند مدل: Isolation، LOF، Ensemble
کیفیت و بسته بندی خوبی داشت ولی هنوز مدت کمیه که تاثیرش را ببینم,0.0,12,3,,True,2851533,2000000,کیفیت و بسته بندی خوبی داشت ولی هنوز مدت کمیه که تاثیرش را ببینم,14,64,1.0,0,-1,-1,-0.009914064406693235,-5.287301824314487,8.685785122739308,0.3868998129860893,0.10085549895636578,-0.026150216236085322,1,-4.831470228940646,0,5.491725233239491,1,0.3064265381176661,1,0.19635706898523037,0,3,1,نسبت واژه‌های یکتا نامعمول (1.00)؛ امتیاز افراطی (0.0)؛ تأیید چند مدل: Isolation، KNN، Ensemble
با این قیمت و چاپ خیلی خوب و با کیفیتی که داشت واقعا راضی بودم,5.0,0,0,,True,5461262,775000,با این قیمت و چاپ خیلی خوب و با کیفیتی که داشت واقعا راضی بودم,15,62,0.8666666666666667,0,-1,-1,-0.03219843659525151,-5.33989052019396,6.162168286293827,0.3120753456506183,0.25655086313217146,-0.026150216236085322,0,-4.831470228940646,0,5.491725233239491,1,0.3064265381176661,1,0.19635706898523037,1,3,1,امتیاز افراطی (5.0)؛ تأیید چند مدل: KNN، Ensemble، Autoencoder
بسته بندی خوب,5.0,0,1,,True,38262,667000,بسته بندی خوب,3,13,1.0,0,-1,-1,-0.004614461846038975,-4.715976417361263,1.8658537240361057,0.3389889529251298,0.05799687774348108,-0.026150216236085322,1,-4.831470228940646,1,5.491725233239491,0,0.3064265381176661,1,0.19635706898523037,0,3,1,نسبت واژه‌های یکتا نامعمول (1.00)؛ امتیاز افراطی (5.0)؛ تأیید چند مدل: Isolation، LOF، Ensemble
کسانی که این کتابو مطالعه کنند حتی چند صفحه اونو.. متوجه میشن چقدر مطالب ذکر شده با دنیای پیرامون تطابق داره و نویسنده به خوبی بر پایه علوم انسانی و تجارت سال ها کتاب رو به تحریر در آورده  و بخوبی تونسته مرزبندی دلایل حفظ یک رابطه عاشقانه رو به تفکیک بیان کنه و هر کدوم رو تفسیر.. این کتاب انقدر مورد استقبال بوده ک بخش اعظمی از روان شناسان برای زوج های پیش و پس از ازدواج توصیه می‌کنند و آمار فروش اون در کشورهای مختلف خودش موید کاربردی و مفید بودن این کتاب هست اونم در سطح بالا.. آرزوی موفقیت برای همتون دارم,0.0,2,0,,True,1812938,544600,کسانی که این کتابو مطالعه کنند حتی چند صفحه اونو متوجه میشن چقدر مطالب ذکر شده با دنیای پیرامون تطابق داره و نویسنده به خوبی بر پایه علوم انسانی و تجارت سال ها کتاب رو به تحریر در آورده و بخوبی تونسته مرزبندی دلایل حفظ یک رابطه عاشقانه رو به تفکیک بیان کنه و هر کدوم رو تفسیر این کتاب انقدر مورد استقبال بوده ک بخش اعظمی از روان شناسان برای زوج های پیش و پس از ازدواج توصیه می کنند و آمار فروش اون در کشورهای مختلف خودش موید کاربردی و مفید بودن این کتاب هست اونم در سطح بالا آرزوی موفقیت برای همتون دارم,106,503,0.8207547169811321,0,-1,-1,-0.017753486308640043,-5.760239619687766,5.867579750957408,0.34348329119268467,0.3411380419353698,-0.026150216236085322,1,-4.831470228940646,0,5.491725233239491,1,0.3064265381176661,1,0.19635706898523037,1,4,1,طول متن غیرمعمول (106 کلمه)؛ امتیاز افراطی (0.0)؛ تأیید چند مدل: Isolation، KNN، Ensemble، Autoencoder
جنس آشغال,1.0,0,0,,True,3066075,990000,جنس آشغال,2,9,1.0,0,-1,-1,-0.007771520813391164,-1.7996526356848115,4.606523129802312,0.35582317506619193,0.12871415661414948,-0.026150216236085322,1,-4.831470228940646,1,5.491725233239491,0,0.3064265381176661,1,0.19635706898523037,0,3,1,طول متن غیرمعمول (2 کلمه)؛ نسبت واژه‌های یکتا نامعمول (1.00)؛ امتیاز افراطی (1.0)؛ تأیید چند مدل: Isolation، LOF، Ensemble
روح بلند عارف شاد باد .عالیه بخرید و با بزرگان فرهنگ و ادب ایران بیشتر آشنا شوید .قیمتش باور نکردنیه. کیفیتشم بسیار قابل قبول!,3.75,0,0,,True,107068,1098000,روح بلند عارف شاد باد عالیه بخرید و با بزرگان فرهنگ و ادب ایران بیشتر آشنا شوید قیمتش باور نکردنیه کیفیتشم بسیار قابل قبول,24,122,0.9583333333333334,0,-1,-1,-0.06609990741939936,-4.711328471978565,6.159953587848355,0.23222084833960457,0.2868204375765699,-0.026150216236085322,0,-4.831470228940646,1,5.491725233239491,1,0.3064265381176661,0,0.19635706898523037,1,3,1,نسبت واژه‌های یکتا نامعمول (0.96)؛ تأیید چند مدل: LOF، KNN، Autoencoder
بسته بندی مناسب,3.0,1,0,,True,4228922,350000,بسته بندی مناسب,3,15,1.0,0,-1,-1,-0.007432936816144653,-5.854025933300277,2.0232990639189223,0.3337458888331654,0.2924201835192256,-0.026150216236085322,1,-4.831470228940646,0,5.491725233239491,0,0.3064265381176661,1,0.19635706898523037,1,3,1,نسبت واژه‌های یکتا نامعمول (1.00)؛ تأیید چند مدل: Isolation، Ensemble، Autoencoder
از بوش راضیم بوی گرمیه ماندگاری متوسطی هم داره,5.0,0,0,,True,6276605,900000,از بوش راضیم بوی گرمیه ماندگاری متوسطی هم داره,9,46,1.0,0,-1,-1,-0.018954720005815606,-5.276820891842071,6.894711479416875,0.3497498143269824,0.26972602074067736,-0.026150216236085322,1,-4.831470228940646,0,5.491725233239491,1,0.3064265381176661,1,0.19635706898523037,1,4,1,نسبت واژه‌های یکتا نامعمول (1.00)؛ امتیاز افراطی (5.0)؛ تأیید چند مدل: Isolation، KNN، Ensemble، Autoencoder
خوشبو بود  فقط ماندگاری و پخش بوی خیلی زیادی نداره و با توجه به قیمتش ارزش خرید داره,4.0,0,0,,True,1917569,784800,خوشبو بود فقط ماندگاری و پخش بوی خیلی زیادی نداره و با توجه به قیمتش ارزش خرید داره,18,83,0.9444444444444444,0,-1,-1,-0.005400562000206055,-5.353633625834036,7.865515584316381,0.3902651604363589,0.09010182301092642,-0.026150216236085322,1,-4.831470228940646,0,5.491725233239491,1,0.3064265381176661,1,0.19635706898523037,0,3,1,تأیید چند مدل: Isolation، KNN، Ensemble
"همینطوری شانسی به عنوان کرم دم دستیم سفارش دادمش، اصلا فکر نمی‌کردم اینقدر به پوستم بسازه!
در حدی که هر کسی من رو می‌دید می‌گفت چیکار کردی پوستت اینقدر خوب شده!! :))
پوست من چربه و کلی کک و مک دارم که با دو دور زدن این کرم کاااامل کاور شد و پوستم رو یکدست و صاف کرد.
سبکه، خیلی راحت بلند می‌شه و و روی پوست می‌خوابه و این رنگش به پوست من که گندمی روشنه به خوبی میاد. جوش و میلیا هم برای من ایجاد نکرد.
از نظر ماندگاری هم خیلی راضی بودم و دیگه با پودر بیک که ماندگاریش عالی می‌شه.
کلا با توجه به قیمت برای پوستای چرب و مختلط بسیار پیشنهادش می‌کنم. البته امیدوارم  مثل اکثریت برندای ایرانی تا ازشون تعریف می‌شه افت کیفیت پیدا نکنن و در قیمت هم همیشه همینطور منصف بمونن.
من عکس از روی جعبه‌ش ‌هم می‌ذارم برای دوستایی که درباره ترکیباتش سوال داشتن.",4.0,9,0,,True,8698832,1290000,همینطوری شانسی به عنوان کرم دم دستیم سفارش دادمش اصلا فکر نمی کردم اینقدر به پوستم بسازه در حدی که هر کسی من رو می دید می گفت چیکار کردی پوستت اینقدر خوب شده پوست من چربه و کلی کک و مک دارم که با دو دور زدن این کرم کامل کاور شد و پوستم رو یکدست و صاف کرد سبکه خیلی راحت بلند می شه و و روی پوست می خوابه و این رنگش به پوست من که گندمی روشنه به خوبی میاد جوش و میلیا هم برای من ایجاد نکرد از نظر ماندگاری هم خیلی راضی بودم و دیگه با پودر بیک که ماندگاریش عالی می شه کلا با توجه به قیمت برای پوستای چرب و مختلط بسیار پیشنهادش می کنم البته امیدوارم مثل اکثریت برندای ایرانی تا ازشون تعریف می شه افت کیفیت پیدا نکنن و در قیمت هم همیشه همینطور منصف بمونن من عکس از روی جعبه ش هم می ذارم برای دوستایی که درباره ترکیباتش سوال داشتن,162,723,0.691358024691358,0,-1,-1,-0.010530131842379276,-5.760492797508766,6.777006142601829,0.3685466659990854,0.28679248355374215,-0.026150216236085322,1,-4.831470228940646,0,5.491725233239491,1,0.3064265381176661,1,0.19635706898523037,1,4,1,طول متن غیرمعمول (162 کلمه)؛ الگوی تعامل نامتوازن؛ تأیید چند مدل: Isolation، KNN، Ensemble، Autoencoder
عطر خوبی داره و کیفیت تقریبا مناسب در کل با این قیمت ارزش خرید داره,4.0,0,0,,True,885885,320000,عطر خوبی داره و کیفیت تقریبا مناسب در کل با این قیمت ارزش خرید داره,15,67,0.9333333333333332,0,-1,-1,-0.01335216581490728,-5.352556380971029,6.257861149711053,0.35730396907337153,0.1631614516831255,-0.026150216236085322,1,-4.831470228940646,0,5.491725233239491,1,0.3064265381176661,1,0.19635706898523037,0,3,1,تأیید چند مدل: Isolation، KNN، Ensemble
کیفیت خوبی داره ,4.0,0,1,,True,134713,418100,کیفیت خوبی داره,3,15,1.0,0,-1,-1,-0.010765391700027105,23.738147615030037,1.7712623523276545,0.32366646589966036,0.013823916538450429,-0.026150216236085322,1,-4.831470228940646,1,5.491725233239491,0,0.3064265381176661,1,0.19635706898523037,0,3,1,نسبت واژه‌های یکتا نامعمول (1.00)؛ تأیید چند مدل: Isolation، LOF، Ensemble
کتاب خوبیه برای خودآموز زبان، هم آموزشه هم تمرین به همراه کلید سوالات ، تصاویر هم رنگیه ، کیفیت کاغذ هم خوبه ، البته خودم فنریش کردم,0.0,0,0,,True,4556707,830000,کتاب خوبیه برای خودآموز زبان هم آموزشه هم تمرین به همراه کلید سوالات تصاویر هم رنگیه کیفیت کاغذ هم خوبه البته خودم فنریش کردم,24,125,0.875,0,-1,-1,-0.022782650513904656,-5.2533919758607315,5.854322369327872,0.3315226711822295,0.05427179747639089,-0.026150216236085322,1,-4.831470228940646,0,5.491725233239491,1,0.3064265381176661,1,0.19635706898523037,0,3,1,امتیاز افراطی (0.0)؛ تأیید چند مدل: Isolation، KNN، Ensemble
